plot_id,true_label,prob_class_1,thresholded_label,thresholded_misclassified
2899,0,0.5183791069039165,1,1
2721,0,0.11218455341625612,0,0
1270,0,0.21717803814936795,0,0
648,0,0.26002147562008143,0,0
2211,1,0.4383481359433455,1,0
1344,0,0.6372119157786885,1,1
4193,1,0.37078979208210855,0,1
2959,1,0.27518888487542936,0,1
1528,0,0.12315444389926343,0,0
3059,1,0.2941826155270152,0,1
4575,0,0.22267918336767195,0,0
2965,0,0.5036870492580463,1,1
3472,1,0.667828514128715,1,0
1666,1,0.6407354525502669,1,0
3618,0,0.21897051094995998,0,0
773,1,0.4268522833192645,1,0
1982,0,0.16558078247193683,0,0
4273,0,0.037717299366654265,0,0
521,0,0.11670181631133883,0,0
1542,0,0.07401209813510863,0,0
3629,1,0.8487338199881436,1,0
2670,0,0.0382158026749449,0,0
789,1,0.7642921426818359,1,0
1164,0,0.500379697751348,1,1
1448,0,0.3817501974286648,0,0
278,0,0.7409854526416896,1,1
47,0,0.2686188246341287,0,0
2368,0,0.21675982099198401,0,0
2933,1,0.4111854620990617,1,0
2419,1,0.3466808477793568,0,1
2269,0,0.5891951343162983,1,1
2958,0,0.3081652327536064,0,0
3606,0,0.1711933793507762,0,0
1368,1,0.8611080567138254,1,0
3485,1,0.15784101941522916,0,1
1804,1,0.3414925027552077,0,1
2936,0,0.4825202687105035,1,1
821,0,0.14387206509283915,0,0
3734,0,0.4573934917206614,1,1
606,0,0.19840349033639662,0,0
3828,0,0.2612351491799585,0,0
1678,1,0.714613448913336,1,0
161,0,0.28545467873629826,0,0
4028,0,0.28724287986111363,0,0
1772,0,0.22229891878738742,0,0
1759,0,0.1039138056072108,0,0
1593,0,0.14212544630150975,0,0
4385,0,0.27278047823407847,0,0
3562,0,0.28169336903554604,0,0
3250,0,0.3362848023399588,0,0
4023,0,0.25987217497330783,0,0
1016,0,0.42307660257204943,1,1
3422,1,0.4046148833908546,1,0
4364,0,0.6451539650419934,1,1
4268,0,0.32026209295788693,0,0
2372,0,0.15344964355984494,0,0
4132,0,0.16600945678025344,0,0
3577,1,0.45908359759145045,1,0
707,1,0.727110763756142,1,0
4505,1,0.656979180618961,1,0
4118,0,0.11060674589975932,0,0
4326,1,0.6231365781034474,1,0
3655,1,0.33264915397317013,0,1
4656,1,0.7011614466154421,1,0
1224,0,0.14044403763507532,0,0
3451,0,0.31865891245667,0,0
2190,0,0.39641029347593526,0,0
3149,0,0.46888992084785447,1,1
691,0,0.3268411392709902,0,0
3032,0,0.21285599694674298,0,0
3757,1,0.5363896385648594,1,0
2226,1,0.4095954499428227,1,0
3608,0,0.06976992464710709,0,0
1870,0,0.3849364574776122,0,0
1858,0,0.34936291118163293,0,0
3745,1,0.22036730969842505,0,1
2759,0,0.22079964727542267,0,0
4633,1,0.44049347370787784,1,0
3431,1,0.1406911319641048,0,1
3216,0,0.12711133249390433,0,0
1467,1,0.1883429095581045,0,1
4400,0,0.3159921121478444,0,0
4402,0,0.45554242780981724,1,1
1409,0,0.3879903549717872,0,0
4785,1,0.7036167949002908,1,0
845,1,0.6270070741862319,1,0
3759,1,0.6317618924245513,1,0
1292,0,0.09102467064760392,0,0
847,0,0.5160801480413765,1,1
4840,1,0.6940169492238133,1,0
3237,0,0.1987616042285952,0,0
1204,0,0.23721761729042853,0,0
2336,0,0.0761811647081736,0,0
4624,1,0.5770914037203295,1,0
2881,0,0.4656804529914402,1,1
3677,0,0.26644148683073754,0,0
1297,0,0.013792316688055578,0,0
1558,1,0.6916236575302482,1,0
217,0,0.12314427231383296,0,0
4851,1,0.5427170401619466,1,0
2742,1,0.21683289481415946,0,1
4165,0,0.5831265617071779,1,1
4102,0,0.2578471807728615,0,0
4048,0,0.496391143671153,1,1
4431,0,0.395358357144898,0,0
4054,1,0.5466838179608312,1,0
4464,0,0.526585412172809,1,1
2519,0,0.32104966604693547,0,0
3747,1,0.7375759860082728,1,0
759,1,0.2697142294594877,0,1
4409,0,0.6851099898200278,1,1
3383,1,0.5618164718554234,1,0
4669,0,0.5522257644550305,1,1
2088,0,0.2545250923509187,0,0
1161,0,0.2564292489349782,0,0
3942,0,0.46257808719982324,1,1
89,1,0.7050648740595865,1,0
3464,0,0.37065322089294367,0,0
2844,0,0.5573695333689515,1,1
961,0,0.18463460812407806,0,0
3372,0,0.34466457483244517,0,0
3904,1,0.6374167784459659,1,0
3407,0,0.40640012029653794,1,1
2643,0,0.3399412876201255,0,0
1741,0,0.237405168737989,0,0
3517,1,0.4130009041108607,1,0
1640,0,0.2556281034111618,0,0
2144,0,0.15841943690426166,0,0
974,1,0.5828216452561557,1,0
2550,0,0.7406161784514412,1,1
4135,0,0.8590262042002689,1,1
805,0,0.05912535277308478,0,0
342,1,0.47651510592639273,1,0
1196,0,0.07387193350928893,0,0
2514,0,0.6429233679550421,1,1
72,1,0.5911818120525667,1,0
1057,1,0.6312987882400259,1,0
2776,1,0.4432072666584194,1,0
3965,1,0.16460895068019765,0,1
3902,1,0.5908360083850174,1,0
1794,0,0.3534446847865281,0,0
4310,0,0.19136701252760055,0,0
2387,1,0.5230555412650624,1,0
3188,1,0.7229941015772984,1,0
2262,0,0.21696655552460642,0,0
1717,0,0.2807719383373538,0,0
1475,1,0.47453749211421564,1,0
3718,1,0.6558310864883238,1,0
2421,0,0.6605467523457889,1,1
4812,1,0.48419875281930036,1,0
4465,1,0.6720865957031413,1,0
3162,0,0.3910080707770318,0,0
172,0,0.4693513894318453,1,1
2576,0,0.547785786600433,1,1
1991,0,0.18760150140335002,0,0
774,0,0.6165946799664517,1,1
554,0,0.23850450814206497,0,0
3082,1,0.5323761345282018,1,0
4761,0,0.2846947391157118,0,0
4045,0,0.3822608093617495,0,0
3341,1,0.6368560017181375,1,0
4334,0,0.09473438007529665,0,0
3265,0,0.06229657129999211,0,0
3872,0,0.7138619257353366,1,1
378,0,0.06499024976801081,0,0
1523,0,0.45702861818272456,1,1
674,0,0.17387722448235937,0,0
3874,1,0.5065832465960911,1,0
1191,0,0.3407727014616785,0,0
2949,1,0.28420879993147424,0,1
2864,0,0.36754513135528266,0,0
2356,0,0.3861274956013849,0,0
4348,0,0.28151218544288503,0,0
3195,0,0.7526285788869944,1,1
1680,0,0.5848265968825187,1,1
3142,0,0.41186046643407936,1,1
4182,0,0.23814577578007146,0,0
3616,0,0.36222318900413814,0,0
2691,0,0.11167545820709644,0,0
1302,0,0.13923467883889712,0,0
2173,0,0.44220534749195245,1,1
1621,0,0.19328042935114406,0,0
2374,0,0.1449271855352088,0,0
3568,0,0.18408739795970702,0,0
4643,1,0.6030603301362185,1,0
4039,0,0.18162258076573984,0,0
3923,1,0.33977859619984696,0,1
4619,0,0.37816255186208275,0,0
1608,0,0.7063657127269484,1,1
1417,1,0.702386034792742,1,0
286,0,0.35259502723829106,0,0
3880,0,0.5841443883283323,1,1
1257,0,0.010980089424163527,0,0
1261,0,0.28739623453851454,0,0
4753,0,0.3382578996245168,0,0
2836,0,0.09999618870943269,0,0
3304,1,0.22334037158636577,0,1
251,0,0.058392519665145325,0,0
3830,1,0.8144486007124317,1,0
4088,0,0.40928739857372937,1,1
1754,0,0.3472945832158921,0,0
754,1,0.6113153315335016,1,0
3196,0,0.6436407256940528,1,1
2656,1,0.5589799074090942,1,0
4514,0,0.3845464995091888,0,0
3556,0,0.3573306941054987,0,0
1073,1,0.6899564939057304,1,0
2392,0,0.27096384060870693,0,0
1431,1,0.5833216238750251,1,0
1785,1,0.6339946525579144,1,0
1506,1,0.050997861956666404,0,1
3664,0,0.3886587684788405,0,0
2824,0,0.6723755901657301,1,1
2769,0,0.24020684330133746,0,0
1154,1,0.8074082057759003,1,0
197,0,0.5846366012912815,1,1
927,0,0.4730213042634995,1,1
1042,0,0.11194412439015954,0,0
4542,1,0.5328706880978299,1,0
4829,1,0.5912031058934005,1,0
860,0,0.1798275325150409,0,0
196,0,0.6548758110504819,1,1
25,1,0.5130126823800882,1,0
2395,0,0.3494422634605467,0,0
1338,1,0.3995784321957369,1,0
1829,0,0.6876839146481508,1,1
478,0,0.01223819973754816,0,0
2101,0,0.07615084868334666,0,0
2503,1,0.3822740824332963,0,1
3108,0,0.38546157991743935,0,0
3192,1,0.6044926245828534,1,0
3630,0,0.14886107599845122,0,0
3520,1,0.6565439561738516,1,0
1462,0,0.6390167041283553,1,1
1022,0,0.04280122849045152,0,0
2440,0,0.387898258298054,0,0
1577,1,0.08111904806217349,0,1
3302,0,0.5215590733250474,1,1
2487,1,0.43900514512870736,1,0
2522,1,0.33548796352577304,0,1
4790,0,0.24254873376869956,0,0
1606,0,0.08612501918408702,0,0
3069,0,0.2739111348164003,0,0
545,0,0.42050473342945344,1,1
492,1,0.5846225870222787,1,0
1266,0,0.136926162323074,0,0
1560,0,0.43824932404547856,1,1
2342,0,0.12446285008600803,0,0
297,0,0.22080008794589792,0,0
1967,1,0.723020295562595,1,0
2823,0,0.2103637778871746,0,0
2235,1,0.4129104581544954,1,0
2063,0,0.08759582550938985,0,0
1373,0,0.3231863748814852,0,0
997,1,0.5948478948193141,1,0
624,0,0.19340010534586474,0,0
953,0,0.19249457230258413,0,0
4434,0,0.41606655089544237,1,1
712,0,0.3115735184069402,0,0
4453,0,0.5337172565448012,1,1
4238,0,0.051399899587823566,0,0
3133,0,0.3243459332804522,0,0
4130,0,0.3361950079941108,0,0
1337,1,0.2793137741102219,0,1
3850,0,0.44357464419538956,1,1
484,0,0.6706501241253291,1,1
4571,0,0.1809323134309604,0,0
3105,1,0.3347184255768669,0,1
4537,0,0.45011899320668286,1,1
2148,0,0.5971871858290351,1,1
3925,1,0.6128743305345865,1,0
228,0,0.17012248310415679,0,0
215,0,0.06955931333602586,0,0
1147,1,0.5326339688291883,1,0
2631,0,0.2812611782851688,0,0
249,0,0.5065041254789938,1,1
1572,0,0.044280003493776095,0,0
106,1,0.47017038554238944,1,0
39,0,0.042049090361964754,0,0
4658,1,0.33296861504860764,0,1
1515,1,0.3048047218982315,0,1
980,0,0.1347538174311388,0,0
883,0,0.3964869743912126,0,0
1877,0,0.3384669049500879,0,0
2693,0,0.07822206700856162,0,0
1792,0,0.3859944624205462,0,0
4249,0,0.1331951007611497,0,0
3249,1,0.12589583468736862,0,1
3012,1,0.34632141373808073,0,1
4095,0,0.2477329932538882,0,0
1315,0,0.3794968109886596,0,0
2934,0,0.37201647714831004,0,0
1116,1,0.28774543373981704,0,1
2417,1,0.6214405002594371,1,0
2019,0,0.3471564042394293,0,0
4231,0,0.1051698675743779,0,0
2358,0,0.2323797043329804,0,0
700,0,0.4204185472202932,1,1
208,0,0.4722526535701373,1,1
1071,0,0.6398793502885051,1,1
1679,1,0.6128100870254042,1,0
409,0,0.20904992133775874,0,0
3802,1,0.3987284384212291,1,0
1811,0,0.23300679651006168,0,0
3408,0,0.2739936247763169,0,0
46,0,0.35324573573722395,0,0
3721,1,0.5251243321095981,1,0
651,0,0.5584160375743142,1,1
3764,1,0.2758619614527881,0,1
2135,0,0.09288610268740985,0,0
16,1,0.52200556307574,1,0
1068,0,0.07923595986050357,0,0
424,0,0.28666281982088565,0,0
472,0,0.3029426774703324,0,0
1020,1,0.4468468456655203,1,0
4572,0,0.6427974593774474,1,1
2260,0,0.4570856290266505,1,1
1719,1,0.7440836438598425,1,0
2743,0,0.24338725697065708,0,0
866,0,0.6904736277868395,1,1
3225,1,0.497830195822812,1,0
1576,0,0.1657781749085638,0,0
4372,0,0.4836671507910758,1,1
2511,0,0.23795921197782738,0,0
1421,1,0.5047561106515995,1,0
1089,0,0.5773784700159882,1,1
4391,0,0.2864527167006923,0,0
199,0,0.14816483414109632,0,0
4474,1,0.5204750136060956,1,0
1898,0,0.2046674417892861,0,0
2882,1,0.29747676809118545,0,1
1689,0,0.4254964193821417,1,1
387,0,0.18204603736633562,0,0
3443,1,0.37947554051064214,0,1
182,0,0.3957376753784434,0,0
2254,0,0.07485451654152687,0,0
1673,0,0.5265316297558744,1,1
981,0,0.7565881303542186,1,1
1996,0,0.814761375145552,1,1
4274,0,0.036308263915431516,0,0
4061,1,0.6355045281472282,1,0
1980,0,0.5850480255297514,1,1
4749,1,0.7547928077470211,1,0
1212,0,0.13559166319317553,0,0
3039,0,0.12494588353377586,0,0
3143,0,0.33594197108718515,0,0
601,0,0.43835669914682085,1,1
4523,1,0.5472798030371709,1,0
151,0,0.3275237699696757,0,0
425,0,0.198211391540295,0,0
2564,1,0.2548510211417404,0,1
1793,0,0.12891136507604067,0,0
3439,0,0.12959626746355993,0,0
3530,0,0.5229144134697659,1,1
1082,0,0.07265399525055427,0,0
1555,0,0.503269263316904,1,1
362,0,0.42011650818980883,1,1
3321,1,0.05964739780655267,0,1
3724,1,0.6455153650934579,1,0
4855,1,0.640494688571278,1,0
254,1,0.5551708011095257,1,0
2444,0,0.4811047517132717,1,1
1695,0,0.5445631014168228,1,1
264,0,0.14775289271358708,0,0
1838,1,0.6593497937197491,1,0
44,0,0.28696874584483345,0,0
2034,0,0.20260375490214347,0,0
4195,0,0.19061718300769312,0,0
561,0,0.6883413601313912,1,1
471,0,0.5685005406076703,1,1
308,1,0.20443874089765743,0,1
2001,0,0.20684046969420958,0,0
4610,1,0.639105322784503,1,0
3442,1,0.49530890247823084,1,0
634,0,0.1884092823045807,0,0
302,0,0.42420706501434824,1,1
833,0,0.31962078191190185,0,0
1891,1,0.20799107220769286,0,1
1235,0,0.46688070320583497,1,1
1543,0,0.4559644353519541,1,1
4532,0,0.3419900109139659,0,0
1491,0,0.20393976157319393,0,0
2773,1,0.3316922063371949,0,1
1458,0,0.3062293409794143,0,0
399,1,0.5742673974052948,1,0
757,0,0.6041017238805537,1,1
2749,0,0.22197447505195034,0,0
2537,1,0.5598009283755265,1,0
1369,0,0.6238335309150392,1,1
720,1,0.08186706784092071,0,1
3720,1,0.32346906310682755,0,1
2913,0,0.2872504095247763,0,0
4718,1,0.3920001789048961,0,1
413,0,0.45269268910032984,1,1
2415,1,0.5029175426048226,1,0
3705,0,0.2740274218121081,0,0
3337,1,0.6422294738697831,1,0
1990,0,0.17807617740855097,0,0
990,0,0.2813771344709186,0,0
1740,0,0.1341866152730923,0,0
2884,0,0.20747823605832635,0,0
2768,0,0.13116472644601995,0,0
4217,0,0.6581817271247293,1,1
3,1,0.47114850954825754,1,0
1259,0,0.04052101899693658,0,0
2283,0,0.6140640727723603,1,1
1968,0,0.6141593946360078,1,1
604,0,0.15485189356360202,0,0
4711,0,0.10434903237342007,0,0
800,0,0.035588959310793096,0,0
3819,0,0.32671954035511863,0,0
2679,0,0.1151006287494315,0,0
4485,0,0.5560690957634266,1,1
4679,0,0.2737046542526885,0,0
4393,0,0.2606165623743856,0,0
1069,0,0.40017107947914765,1,1
3997,0,0.5662686231827994,1,1
2489,1,0.6074629377225869,1,0
4470,0,0.48811516872464894,1,1
2147,0,0.42911637003326053,1,1
3633,1,0.5257359062066138,1,0
3366,0,0.02926344618311738,0,0
706,0,0.37671040401416284,0,0
1440,1,0.4038702321470423,1,0
513,1,0.8600013049560198,1,0
3639,1,0.09813499692088773,0,1
1630,0,0.26337783446083857,0,0
918,0,0.24217129112287908,0,0
2665,1,0.5463806378290467,1,0
4240,0,0.04629003498154364,0,0
2207,1,0.5850804478253304,1,0
2285,1,0.5461110024116664,1,0
365,0,0.42862644813291867,1,1
1955,0,0.2235142688826754,0,0
2547,0,0.3031406518463156,0,0
4341,0,0.05619621989579331,0,0
241,0,0.22443666889502267,0,0
401,1,0.7936829526029455,1,0
572,0,0.14208257000013252,0,0
3950,1,0.6287537844603144,1,0
1466,0,0.17967085192368049,0,0
3471,0,0.3138394894946286,0,0
2003,0,0.28131984891330525,0,0
4381,1,0.8408847829508423,1,0
4799,1,0.4461846563530159,1,0
381,0,0.17495072665147515,0,0
4246,0,0.34733399273824633,0,0
3948,1,0.6402329559460181,1,0
3709,1,0.5652963015566127,1,0
1262,0,0.07887817016254742,0,0
4484,1,0.7186129158402755,1,0
2426,1,0.603285470770465,1,0
1070,0,0.46845103561366824,1,1
4152,1,0.42975540475399965,1,0
4421,0,0.09921166528715188,0,0
1380,1,0.4511594412280208,1,0
4584,0,0.2958260420470874,0,0
920,0,0.3010477398232169,0,0
4583,0,0.8025154242825375,1,1
8,0,0.47337087257245275,1,1
711,0,0.5297239896168056,1,1
372,0,0.23899459101774756,0,0
1705,0,0.09107351645078032,0,0
3090,0,0.36443418793474364,0,0
4225,0,0.3308369800576046,0,0
733,0,0.4911079246371359,1,1
